Experiment Run,Simulation,Generation,Agent_number,Generation_size,Function,Block,Program,Strategy,Final_Fitness,agentsout,blockmutationrate,elitismquantity,filename,fitnessfunctiontype,fitnesspower,generationsize,generationspacing,generationspercycle,inheritposition,k,lengthtogens,n,numberofblocks,phenotypemutationrate,phenotypetype,programlength,programmutationrate,requirelastgeneration,samplesize,seed,selectiontype,singlestart,steps,strategyexecutionsamplesize,tournamentsize,useratio,writerparams
10002,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,4,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10003,1,100,0,50,NKLandscape,},0,[],1.0,1,0,5,results,NKLandscape,8,50,1,1,False,5,"0,100",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10004,1,50,0,50,NKLandscape,{SteepestClimb},0,[SteepestClimb],0.8788115923597755,1,0,5,results,NKLandscape,8,50,1,1,False,5,"1,50",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10005,1,20,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,5,"4,20",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10006,1,10,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,5,"9,10",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10007,1,5,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,5,"19,5",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10008,1,2,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,5,"49,2",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10009,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,5,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10010,1,100,0,50,NKLandscape,},0,[],0.9508035623893579,1,0,5,results,NKLandscape,8,50,1,1,False,6,"0,100",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10011,1,50,0,50,NKLandscape,{SteepestClimb},0,[SteepestClimb],0.9508035623893579,1,0,5,results,NKLandscape,8,50,1,1,False,6,"1,50",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10012,1,20,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,6,"4,20",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10013,1,10,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,6,"9,10",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10014,1,5,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,6,"19,5",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10015,1,2,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.9508035623893579,1,0,5,results,NKLandscape,8,50,1,1,False,6,"49,2",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10016,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,6,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10017,1,100,0,50,NKLandscape,},0,[],1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"0,100",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10018,1,50,0,50,NKLandscape,{SteepestClimb},0,[SteepestClimb],0.6679086924055553,1,0,5,results,NKLandscape,8,50,1,1,False,7,"1,50",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10019,1,20,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"4,20",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10020,1,10,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"9,10",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10021,1,5,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"19,5",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10022,1,2,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",1.0,1,0,5,results,NKLandscape,8,50,1,1,False,7,"49,2",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
10023,1,0,0,50,NKLandscape,"{SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb,SteepestClimb}",0,"[SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb, SteepestClimb]",0.5084525394693558,1,0,5,results,NKLandscape,8,50,1,1,False,7,"100,0",15,1,0.066,NKPhenotype,1,0,True,1,90,ranked,False,SteepestClimb,1,2,True,"generation size,function string,block,program,strategy,final fitness"
